sample_id,target_class_id,tx0_x,tx0_y,tx0_z,tx1_x,tx1_y,tx1_z,u1_x,u1_y,u1_z,u1_distance_m,u1_angle_deg,u1_required_rate_bpshz,u1_pilot_snr_db,u2_x,u2_y,u2_z,u2_distance_m,u2_angle_deg,u2_required_rate_bpshz,u2_pilot_snr_db,angular_separation_deg,h11_power_db,h12_power_db,h21_power_db,h22_power_db,h11_num_paths,h12_num_paths,h21_num_paths,h22_num_paths,tx0_sector_label,tx0_codebook_label,tx0_sector_angle_deg,tx0_refinement_angle_deg,tx0_target_angle_deg,tx1_sector_label,tx1_codebook_label,tx1_sector_angle_deg,tx1_refinement_angle_deg,tx1_target_angle_deg,best_tx0_sector,best_tx0_codebook,best_tx0_target_angle_deg,best_tx1_sector,best_tx1_codebook,best_tx1_target_angle_deg,target_score,best_score,target_is_best,target_sinr_u1_db,target_sinr_u2_db,target_rate_u1_bpshz,target_rate_u2_bpshz,target_sum_rate_bpshz
1124,120,0.0,-0.01,1.5,0.0,0.01,1.5,9.038636997110679,1.867003656633904,1.5,9.229445347333844,11.670771918093806,2.173320299953288,16.65246487391528,8.141842517673638,2.667265064473648,1.5,8.567607747017822,18.138779680924834,3.7252796072714434,17.30003867421345,6.468007762831029,-87.31622988720449,-86.67116168452463,-87.31242236367301,-86.66484856337485,1,1,1,1,1,1,15.0,-3.0,12.0,1,3,15.0,3.0,18.0,1,1,12.0,1,3,18.0,-32.31946360148825,-32.31946360148825,1,-8.728628904587977,-8.14084156800758,0.1814333240685438,0.20593290768080347,0.38736623174934726
1125,120,0.0,-0.01,1.5,0.0,0.01,1.5,7.333332116272586,1.5726020446447158,1.5,7.50005580768408,12.103524640813578,2.9059291462698194,18.455209411541126,9.408319980556568,3.1622798692721537,1.5,9.925547784789707,18.57828203390718,2.406846263570449,16.021772778826836,6.474757393093601,-85.51453559766706,-87.94869067156868,-85.50967782604717,-87.94311445876146,1,1,1,1,1,1,15.0,-3.0,12.0,1,3,15.0,3.0,18.0,1,1,12.0,1,4,21.0,-23.735577832130037,-23.68457234369399,0,-7.135855972066077,-9.30671952338471,0.25505503639139504,0.16002708316867026,0.4150821195600653
1126,120,0.0,-0.01,1.5,0.0,0.01,1.5,6.212606114609072,1.2304958867229283,1.5,6.333292576734481,11.203254713677307,4.584975741555409,19.924142132004366,7.075507118945904,2.200926155796836,1.5,7.409917471438181,17.278967943093782,2.5644641349176287,18.561285537864155,6.0757132294164755,-84.046074320497,-85.41056555932647,-84.04074510558394,-85.40360169972415,1,1,1,1,1,1,15.0,-3.0,12.0,1,3,15.0,3.0,18.0,1,1,12.0,1,4,21.0,-46.178650688231066,-46.156809830356195,0,-5.818751456053675,-7.114123661498258,0.3355902492199341,0.25622734491692367,0.5918175941368577
1127,120,0.0,-0.01,1.5,0.0,0.01,1.5,9.265205219433865,2.1331043869851216,1.5,9.507584450532097,12.965139987876517,2.0267082935890275,16.39471948461811,3.7923401809025887,1.2393890666564504,1.5,3.9897279739646194,18.098105780321916,1.0054994812214328,23.941953689635724,5.132965792445399,-87.57426832179767,-80.03645995846497,-87.57016775297018,-80.02293354795256,1,1,1,1,1,1,15.0,-3.0,12.0,1,3,15.0,3.0,18.0,1,1,12.0,1,3,18.0,-6.446630747371911,-6.446630747371911,1,-9.076634583597468,-2.802413746052823,0.16824479817433483,0.6083511600501249,0.7765959582244597
1128,121,0.0,-0.01,1.5,0.0,0.01,1.5,6.1721305486430795,-7.175226546895975,1.5,9.464622100684943,-49.29787928703329,1.4179296390666938,16.43897091401794,4.68633959080849,7.5050173448634645,1.5,8.847997745652998,58.018208649780206,4.641459544409223,17.025508103971852,107.31608793681349,-87.52591632357036,-86.95603468392072,-87.539832073381,-86.93937913361644,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,1,-48.0,4,1,57.0,-41.9232720557564,-41.9080039175668,0,-8.716680645126733,-8.03066466777506,0.18190293908258376,0.21085538826116237,0.39275832734374616
1129,121,0.0,-0.01,1.5,0.0,0.01,1.5,2.599351011751398,-3.626606873079685,1.5,4.461939387100841,-54.36914150893255,3.5540579551814075,22.97943306039037,3.2390403666149408,5.29432651919661,1.5,6.206551038091086,58.54193037370752,1.4874771913591105,20.109014821568092,112.91107188264007,-80.98545417719792,-83.87974872234743,-81.01709775532385,-83.85587241602019,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,2,60.0,-18.485588223347172,-18.479832630225015,0,-2.630744843722872,-5.019623483165939,0.6282269871577113,0.39484569035612943,1.0230726775138408
1130,121,0.0,-0.01,1.5,0.0,0.01,1.5,5.092834304182092,-5.837285685126042,1.5,7.746668020486698,-48.896402624513726,1.3772321934712637,18.180229498658935,4.484586020160604,6.580738005962762,1.5,7.963518347774599,55.72668130959045,2.157130838809118,17.9409938354444,104.62308393410417,-85.78465773892935,-86.04192023626437,-85.80155549159345,-86.02389340214388,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,1,-48.0,4,1,57.0,-9.225929454952851,-9.167116033564211,0,-7.057486936982221,-7.1466257548190555,0.2593056763009665,0.2544758996145064,0.5137815759154729
1131,121,0.0,-0.01,1.5,0.0,0.01,1.5,2.076568151699554,-2.895787750724196,1.5,3.5633863088215962,-54.35570906367107,4.808310639370278,24.93663951188556,4.587051955571195,7.145857058796892,1.5,8.491426190450394,57.30287732760046,1.6230522833287324,17.383076588901915,111.65858639127154,-79.02824772570273,-86.59902881500997,-79.06786530219594,-86.58181064868637,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,1,57.0,-33.417700209885254,-33.417700209885254,1,-0.6702366728770373,-7.622581467594108,0.8929669330629263,0.2300539952535847,1.123020928316511
1132,121,0.0,-0.01,1.5,0.0,0.01,1.5,2.4158177048237923,-3.3747338902338475,1.5,4.150301677328164,-54.40285631598071,3.399413494888599,23.609509665621133,3.958216288592877,5.709771453626714,1.5,6.947587080413781,55.268926136302014,2.9373579258479423,19.12767520285376,109.67178245228273,-80.35537757196715,-84.85776163361359,-80.38941228816975,-84.83721203473453,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,0,-51.0,4,0,54.0,-27.19545261677954,-27.13873351072509,0,-2.013307649376806,-6.033811064993704,0.7040104487871761,0.3210514323315042,1.0250618811186802
1133,121,0.0,-0.01,1.5,0.0,0.01,1.5,5.411882494172921,-6.226651757367828,1.5,8.249828133862376,-49.00452500525172,1.1376916784342521,17.633128162629546,2.3775777758672976,3.4816036351030575,1.5,4.215974377562191,55.670936004976014,1.0159654181549298,23.473139984514383,104.67546101022774,-86.33175907495875,-80.52577300521236,-86.34765230505496,-80.49174725307392,1,1,1,1,5,0,-45.0,-6.0,-51.0,4,1,60.0,-3.0,57.0,5,1,-48.0,4,1,57.0,-0.7886937387009153,-0.7519453111254097,0,-7.5807634151420284,-1.624422764439222,0.23211000805121387,0.7552733184316271,0.987383326482841
